header
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,498,unrelated
Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,186,unrelated
Michael Phelps’ alleged girlfriend says she was born intersex,822,unrelated
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",591,unrelated
Dog found abandoned outside railway station with suitcase of his belongings,1164,agree
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1351,unrelated
The Apple Watch's battery life will reportedly be just like any other smartwatch,1725,unrelated
Man Severed Penis That Failed To Impress Girls,1410,agree
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,1296,unrelated
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,2221,agree
Boko Haram ceasefire ignored as violence flares in Borno state,1896,discuss
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,2309,unrelated
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,2147,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,723,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2304,unrelated
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,2002,discuss
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2141,unrelated
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2458,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1718,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1708,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,244,unrelated
Report: Apple Watch Will Need Charging Every Day,324,unrelated
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,737,unrelated
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",649,agree
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1681,discuss
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,677,unrelated
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,891,discuss
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1013,unrelated
"Vice's Shane Smith drops $300,000 on Vegas dinner",1176,unrelated
Isis militants claim to have killed US journalist James Foley,1040,unrelated
‘Photo of slain IS leader’ reported to be doctored,1137,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1549,unrelated
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,2388,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2044,unrelated
Apple Orders More Than 5 Million Watches for Initial Run,1820,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,1498,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',1547,unrelated
Man chops off his own penis after girlfriend told him he was no good in bed,187,agree
"Jihadi John named as Mohammed Emwazi, from west London",1660,unrelated
Missing Planes,299,unrelated
Michael Brown shooting audio caught on tape?,2354,unrelated
Another American hostage at risk by Islamic state,1034,unrelated
ISIS leader dead?,1338,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",1789,unrelated
ISIS Getting Ebola,1040,discuss
BREAKING: ISIS Beheads American Journalist James Wright Foley,2525,unrelated
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,1575,unrelated
"No, it's not Tiger Woods selling an island in Lake Mälaren",1991,disagree
Mystery man slaps shoppers around head for sneezing,1003,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1034,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,2327,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1638,agree
"Islamic State leader's family detained by Lebanon, officials say",1143,discuss
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2176,unrelated
Report: Exec popped for $300k dinner after run at blackjack,80,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2304,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2367,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,115,agree
"In New York City, Marijuana May Mean Ticket, Not Arrest",2237,discuss
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1565,unrelated
"Batmobile stolen in Detroit? Good one, joker!",1671,discuss
Indian civil servant sacked 'after 24-year sickie',1162,agree
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1545,unrelated
Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,81,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,959,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,2096,unrelated
"Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament",1659,discuss
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",1013,discuss
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,2508,unrelated
Report: Michael Phelps’ Tinder ‘Girlfriend’ Was Born Male; “We Made Love During Halftime”,190,unrelated
Time Capsule from Paul Revere and Samuel Adams Discovered in Boston,1471,unrelated
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,2092,unrelated
British aid worker David Haines beheaded by ISIL,1528,unrelated
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1312,agree
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",1094,unrelated
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,2404,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,121,unrelated
KC hospital: Patient does not have symptom profile of Ebola,1943,agree
New Audio Allegedly Captures Moment Michael Brown Was Shot,844,unrelated
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,1575,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,1815,unrelated
Islamic State militants claim to behead missing American journalist,2404,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,557,discuss
Mass grave found after 40 students disappear in Mexican protest,1419,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,2306,unrelated
"A message from Jim's mom, Diane Foley:",1351,unrelated
Michael Brown shooting audio caught on tape?,1832,unrelated
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,2210,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,239,unrelated
Met police denies reports of Banksy arrest,48,agree
Video: Marine saved by helmet after Taliban sniper attack,1734,agree
Was The Batmobile Stolen In Detroit?,1419,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,472,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2060,discuss
Zack Snyder Responds to Fake Stolen Batmobile Report,1673,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,1419,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,1857,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",586,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1438,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1982,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2191,discuss
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2344,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,737,unrelated
"Apple's New MacBook Will Be A Thinner, Cleaner, Faster 12-Inch MacBook Air",1852,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,1673,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',227,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1893,discuss
Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats,1289,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,61,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,5,unrelated
"Texas Turkey Farm Contaminated With Ebola, Over 250,000 Holiday Turkeys Infected",1658,unrelated
State House time capsule from 1795 unearthed,2257,agree
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2463,discuss
ISIS Appears To Behead American Photojournalist In YouTube Video,1120,unrelated
"Islamic State training fighter pilots in captured jets, monitoring group says",1293,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,621,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2287,unrelated
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,1939,discuss
ISIS leader dead?,1871,unrelated
Former U.S. soldier says IS used chemical weapons in Kobani,1385,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2307,discuss
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,239,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1569,unrelated
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",176,disagree
The @FoxNewsPress Account Tweeting Lawsuit Threats Is a Fake,2306,unrelated
ISIS leader ‘killed’ in US airstrikes,2118,unrelated
Missing American journalist reportedly beheaded by Islamic State ,311,discuss
Vogue’s Rat Infestation: Disturbing New Details,1543,discuss
Apple was forced to nix key health features from its smartwatch -- report,407,discuss
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",1423,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,743,agree
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),1333,disagree
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,903,unrelated
"No, a spider (probably) didn't crawl through a man's body for several days",2338,discuss
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1173,discuss
Isis claims to behead US journalist,1361,unrelated
Macaulay Culkin dead: Actor is victim of another death hoax,1805,agree
Alleged audio of Michael Brown shooting released,822,discuss
Meteor Leaves 40-Foot Crater Near Managua's Airport,388,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1494,unrelated
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,438,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,1020,unrelated
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,1549,unrelated
Amazon.com to open first physical store in Manhattan: DJ,2197,unrelated
"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",727,unrelated
Claim: Comcast Got Complaining Customer Fired From His Job,2476,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',513,unrelated
New iOS 8 bug can delete all of your iCloud documents,539,unrelated
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1889,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,26,unrelated
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',1104,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,2062,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1116,discuss
"Bosnia: Seven underage girls return from five day school trip, pregnant",1277,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2115,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1922,discuss
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,654,discuss
